visitId,visitStartTime,visitNumber,channelGrouping,browser,operatingSystem,deviceCategory,continent,subContinent,country,transactions
1501605709,1501605709,1,Organic Search,Safari,Macintosh,desktop,Europe,Western Europe,France,
1501599659,1501599659,1,Organic Search,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501639280,1501639280,1,Organic Search,Internet Explorer,Windows,desktop,Asia,Southeast Asia,Malaysia,
1501579783,1501579783,1,Organic Search,Chrome,Windows,desktop,Asia,Southern Asia,India,
1501620942,1501620942,1,Organic Search,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501606431,1501606431,1,Organic Search,Chrome,Macintosh,desktop,Americas,Northern America,United States,
1501613471,1501613471,1,Direct,Chrome,Windows,desktop,Americas,Northern America,United States,
1501584149,1501584149,1,Organic Search,Firefox,Windows,desktop,Europe,Northern Europe,Lithuania,
1501637400,1501637400,1,Direct,Chrome,Windows,desktop,Americas,Northern America,United States,
1501632995,1501632995,5,Organic Search,Chrome,Android,mobile,Asia,Eastern Asia,Japan,
1501638744,1501638744,3,Organic Search,Chrome,Android,mobile,Asia,Southern Asia,India,
1501631722,1501631722,1,Direct,Chrome,iOS,mobile,Americas,Northern America,United States,
1501635310,1501635310,7,Organic Search,Safari,iOS,tablet,Americas,Northern America,United States,
1501642269,1501642269,1,Organic Search,Chrome,Android,mobile,Americas,Northern America,United States,
1501636850,1501636850,1,Organic Search,Safari,iOS,mobile,Americas,Northern America,United States,
1501633188,1501633188,1,Organic Search,Chrome,Android,mobile,Europe,Northern Europe,United Kingdom,
1501631439,1501631439,20,Direct,Android Webview,Android,tablet,Americas,Northern America,United States,
1501594105,1501594105,2,Direct,Chrome,Android,mobile,Americas,Northern America,United States,
1501616424,1501616424,1,Direct,Chrome,Android,mobile,Americas,Central America,Guatemala,
1501652391,1501652391,3,Organic Search,Chrome,Android,mobile,Americas,Northern America,United States,
1501639767,1501639767,2,Organic Search,Chrome,Android,mobile,Americas,Northern America,United States,
1501600765,1501600765,3,Organic Search,Chrome,Android,mobile,Americas,Northern America,United States,
1501600162,1501600162,3,Organic Search,Safari,iOS,mobile,Americas,Northern America,United States,
1501649570,1501649570,5,Display,Safari,iOS,mobile,Americas,Northern America,United States,
1501599244,1501599244,3,Direct,Safari,iOS,mobile,Americas,Northern America,United States,
1501593077,1501593077,5,Organic Search,Chrome,Android,mobile,Americas,Northern America,Canada,
1501633854,1501633854,2,Organic Search,Safari,iOS,mobile,Americas,Northern America,United States,
1501610492,1501610492,3,Social,Safari (in-app),iOS,mobile,Americas,Northern America,United States,
1501608571,1501608571,2,Social,Safari (in-app),iOS,mobile,Americas,Northern America,United States,
1501642723,1501642723,1,Organic Search,Firefox,Android,mobile,Asia,Southern Asia,Pakistan,
1501613038,1501613038,1,Organic Search,Chrome,iOS,mobile,Americas,Northern America,United States,
1501590024,1501590024,1,Organic Search,Safari,iOS,mobile,Americas,Northern America,United States,
1501636024,1501636024,1,Organic Search,Chrome,Android,mobile,Americas,Northern America,United States,
1501608356,1501608356,1,Organic Search,Chrome,Android,mobile,Asia,Southern Asia,India,
1501651624,1501651624,1,Organic Search,Safari,iOS,tablet,Americas,Northern America,United States,
1501602273,1501602273,1,Organic Search,Safari,iOS,mobile,Americas,Northern America,United States,
1501647417,1501647417,15,Display,Safari,iOS,mobile,Americas,Northern America,United States,
1501638116,1501638116,14,Display,Safari,iOS,mobile,Americas,Northern America,United States,
1501626795,1501626795,1,Organic Search,Safari,iOS,mobile,Asia,Southeast Asia,Singapore,
1501617313,1501617313,1,Organic Search,Chrome,Android,mobile,Americas,Northern America,United States,
1501648189,1501648189,1,Direct,Chrome,Android,tablet,Americas,Northern America,United States,
1501607421,1501607421,1,Organic Search,Chrome,Android,mobile,Asia,Southern Asia,India,
1501619675,1501619675,1,Organic Search,Chrome,Android,mobile,Americas,Northern America,United States,
1501615306,1501615306,1,Organic Search,Safari,iOS,mobile,Americas,Northern America,United States,
1501607593,1501607593,1,Organic Search,Opera Mini,(not set),mobile,Asia,Southeast Asia,Indonesia,
1501593969,1501593969,1,Organic Search,Chrome,Android,mobile,Asia,Southern Asia,India,
1501644049,1501644049,1,Organic Search,Chrome,Android,mobile,Americas,Northern America,United States,
1501581725,1501581725,4,Direct,Chrome,Android,mobile,Europe,Northern Europe,United Kingdom,
1501601083,1501601083,6,Direct,Chrome,Android,mobile,Americas,Northern America,United States,
1501586132,1501586132,1,Organic Search,Chrome,iOS,tablet,Americas,Northern America,United States,
1501622274,1501622274,1,Organic Search,Chrome,Android,mobile,Europe,Northern Europe,Ireland,
1501622051,1501622051,1,Organic Search,Chrome,Android,mobile,Americas,Northern America,United States,
1501616510,1501616510,1,Organic Search,Safari,iOS,mobile,Europe,Northern Europe,Ireland,
1501652602,1501652602,1,Social,Safari,iOS,mobile,Asia,Southeast Asia,Philippines,
1501594268,1501594268,1,Organic Search,Safari,iOS,mobile,Americas,Northern America,Canada,
1501604172,1501604172,1,Organic Search,Chrome,Android,mobile,Asia,Southern Asia,India,
1501610792,1501610792,1,Direct,Chrome,Android,mobile,Americas,Northern America,United States,
1501643450,1501643450,1,Organic Search,Chrome,Android,mobile,Asia,Southern Asia,India,
1501625964,1501625964,2,Organic Search,Safari,iOS,tablet,Americas,Northern America,United States,
1501619106,1501619106,1,Organic Search,Safari,iOS,mobile,Europe,Western Europe,Netherlands,
1501638962,1501638962,1,Direct,Safari,iOS,mobile,Americas,Northern America,United States,
1501598053,1501598053,3,Direct,Safari,iOS,tablet,Americas,Northern America,United States,
1501596233,1501596233,1,Organic Search,Safari,iOS,mobile,Americas,Northern America,United States,
1501598282,1501598282,1,Organic Search,Chrome,Android,mobile,Americas,Northern America,United States,
1501603166,1501603166,1,Organic Search,Safari,iOS,mobile,Europe,Northern Europe,United Kingdom,
1501600400,1501600400,2,Organic Search,Chrome,Android,mobile,Americas,Northern America,Canada,
1501615202,1501615202,2,Organic Search,UC Browser,Android,mobile,Asia,Southeast Asia,Indonesia,
1501574940,1501574940,1,Organic Search,Safari,iOS,mobile,Asia,Southeast Asia,Malaysia,
1501615874,1501615874,2,Organic Search,Chrome,Android,mobile,Americas,Caribbean,Puerto Rico,
1501620307,1501620307,1,Organic Search,Opera Mini,Android,mobile,Africa,Western Africa,Nigeria,
1501614407,1501614407,1,Organic Search,Chrome,Android,mobile,Americas,Northern America,United States,
1501593453,1501593453,1,Organic Search,Chrome,Android,mobile,Asia,Southern Asia,India,
1501621806,1501621806,1,Organic Search,Safari,iOS,mobile,Americas,Northern America,United States,
1501575839,1501575839,2,Organic Search,Safari,iOS,mobile,Asia,Southern Asia,India,
1501609156,1501609156,1,Organic Search,Chrome,Android,mobile,Asia,Southern Asia,India,
1501587686,1501587686,2,Organic Search,Chrome,Android,mobile,Asia,Eastern Asia,Japan,
1501583344,1501583344,1,Organic Search,Chrome,Android,mobile,Asia,Southern Asia,India,
1501627315,1501627315,1,Organic Search,Safari,iOS,mobile,Americas,Northern America,United States,
1501591933,1501591933,2,Organic Search,Chrome,Android,mobile,Europe,Northern Europe,United Kingdom,
1501636955,1501636955,1,Organic Search,Safari,iOS,mobile,Europe,Northern Europe,United Kingdom,
1501647458,1501647458,1,Organic Search,Safari,iOS,mobile,Americas,Northern America,United States,
1501644178,1501644178,1,Organic Search,Safari,iOS,tablet,Americas,Northern America,United States,
1501587373,1501587373,1,Direct,Opera Mini,(not set),mobile,Africa,Western Africa,Côte d’Ivoire,
1501630134,1501630134,1,Organic Search,Safari,iOS,tablet,Americas,Northern America,United States,
1501601206,1501601206,2,Organic Search,Safari,iOS,mobile,Americas,Northern America,Canada,
1501577070,1501577070,1,Organic Search,Chrome,Android,tablet,Europe,Western Europe,Netherlands,
1501606885,1501606885,1,Organic Search,Safari,iOS,mobile,Europe,Northern Europe,Ireland,
1501609587,1501609587,1,Organic Search,Chrome,Android,mobile,Europe,Northern Europe,United Kingdom,
1501623026,1501623026,1,Organic Search,Safari,iOS,mobile,Europe,Northern Europe,Norway,
1501655163,1501655163,1,Organic Search,Safari,iOS,mobile,Americas,Northern America,United States,
1501606264,1501606264,1,Organic Search,Safari,iOS,mobile,Americas,Northern America,United States,
1501641726,1501641726,1,Organic Search,Chrome,Android,mobile,Americas,Northern America,United States,
1501615656,1501615656,1,Organic Search,Safari,iOS,mobile,Oceania,Australasia,Australia,
1501608834,1501608834,1,Organic Search,Chrome,Android,mobile,Americas,Northern America,United States,
1501644709,1501644709,1,Organic Search,Safari,iOS,mobile,Americas,Northern America,United States,
1501597575,1501597575,1,Direct,Chrome,Android,mobile,Americas,Northern America,United States,
1501641883,1501641883,1,Organic Search,Chrome,Android,mobile,Africa,Northern Africa,Egypt,
1501634740,1501634740,1,Organic Search,Chrome,Android,mobile,Asia,Western Asia,Turkey,
1501572625,1501572625,1,Organic Search,Chrome,Android,tablet,Asia,Southeast Asia,Philippines,
1501631782,1501631782,1,Direct,Chrome,Android,tablet,Europe,Northern Europe,United Kingdom,
1501616730,1501616730,1,Direct,Opera Mini,(not set),mobile,Africa,Western Africa,Nigeria,
1501620292,1501620292,1,Organic Search,Safari,iOS,mobile,Americas,Northern America,United States,
1501596778,1501596778,1,Organic Search,Safari,iOS,mobile,Americas,Northern America,United States,
1501620565,1501620565,1,Organic Search,Chrome,Android,mobile,Americas,Northern America,United States,
1501622620,1501622620,4,Organic Search,Internet Explorer,Windows,mobile,Europe,Western Europe,Austria,
1501640381,1501640381,1,Organic Search,Safari,iOS,mobile,Americas,Northern America,United States,
1501623948,1501623948,2,Organic Search,Chrome,Android,mobile,Americas,Northern America,United States,
1501611674,1501611674,1,Organic Search,Safari,iOS,tablet,Europe,Southern Europe,Serbia,
1501631077,1501631077,1,Organic Search,Safari,iOS,mobile,Europe,Northern Europe,Denmark,
1501573667,1501573667,1,Organic Search,Opera Mini,(not set),mobile,Asia,Southern Asia,India,
1501585391,1501585391,1,Organic Search,Safari,iOS,tablet,Europe,Northern Europe,United Kingdom,
1501610823,1501610823,1,Organic Search,Chrome,Android,mobile,Americas,Northern America,United States,
1501642796,1501642796,1,Organic Search,Safari,iOS,mobile,Americas,Northern America,United States,
1501642800,1501642800,1,Organic Search,Chrome,iOS,mobile,Americas,Northern America,United States,
1501636234,1501636234,1,Organic Search,Safari,iOS,tablet,Americas,Northern America,United States,
1501650550,1501650550,1,Organic Search,Chrome,Android,mobile,Americas,Northern America,United States,
1501611450,1501611450,1,Organic Search,Safari,iOS,mobile,Americas,Northern America,United States,
1501615654,1501615654,1,Direct,Chrome,Android,mobile,Americas,Northern America,United States,
1501620797,1501620797,1,Organic Search,Safari,iOS,mobile,Americas,Northern America,United States,
1501620610,1501620610,1,Organic Search,Safari,iOS,mobile,Europe,Northern Europe,United Kingdom,
1501590711,1501590711,1,Organic Search,Chrome,Android,mobile,Americas,Northern America,Canada,
1501617620,1501617620,1,Direct,Android Webview,Android,mobile,Asia,Southern Asia,India,
1501620377,1501620377,1,Organic Search,Chrome,iOS,mobile,Americas,Northern America,United States,
1501655176,1501655176,1,Organic Search,Chrome,Android,mobile,Americas,Northern America,United States,
1501629100,1501629100,2,Organic Search,Safari,iOS,mobile,Americas,Northern America,United States,
1501630279,1501630279,1,Organic Search,Safari,iOS,mobile,Americas,Northern America,United States,
1501597485,1501597485,1,Organic Search,Chrome,iOS,tablet,Europe,Northern Europe,Ireland,
1501582452,1501582452,2,Organic Search,Safari,iOS,tablet,Oceania,Australasia,Australia,
1501621452,1501621452,2,Organic Search,Chrome,Android,mobile,Europe,Northern Europe,Denmark,
1501633786,1501633786,1,Organic Search,Chrome,Android,mobile,Americas,Northern America,United States,
1501619135,1501619135,1,Organic Search,Safari,iOS,mobile,Europe,Eastern Europe,Hungary,
1501641606,1501641606,1,Organic Search,Chrome,Android,mobile,Americas,Northern America,United States,
1501608378,1501608378,2,Organic Search,Chrome,Android,mobile,Americas,Northern America,United States,
1501627281,1501627281,1,Organic Search,Safari,iOS,mobile,Americas,Central America,Mexico,
1501605681,1501605681,2,Organic Search,Safari,iOS,mobile,Americas,Northern America,United States,
1501630603,1501630603,1,Direct,Chrome,Android,mobile,Americas,Northern America,United States,
1501606735,1501606735,1,Organic Search,Safari,iOS,mobile,Europe,Northern Europe,United Kingdom,
1501607269,1501607269,1,Organic Search,Chrome,Android,mobile,Americas,South America,Chile,
1501604333,1501604333,1,Organic Search,Chrome,Android,mobile,Asia,Southern Asia,India,
1501612154,1501612154,1,Organic Search,Chrome,Android,mobile,Europe,Northern Europe,United Kingdom,
1501599229,1501599229,1,Organic Search,Chrome,Android,mobile,Europe,Northern Europe,United Kingdom,
1501649027,1501649027,1,Organic Search,Chrome,Android,mobile,Asia,Southeast Asia,Indonesia,
1501598625,1501598625,1,Direct,Chrome,Android,tablet,Europe,Eastern Europe,Russia,
1501652941,1501652941,1,Organic Search,Chrome,Android,mobile,Americas,Northern America,United States,
1501625230,1501625230,1,Organic Search,Chrome,Android,mobile,Europe,Northern Europe,United Kingdom,
1501588089,1501588089,1,Organic Search,Safari,iOS,mobile,Americas,Northern America,United States,
1501604025,1501604025,1,Organic Search,Opera,Android,mobile,Asia,Eastern Asia,Taiwan,
1501579198,1501579198,1,Organic Search,Opera Mini,Samsung,mobile,Asia,Southern Asia,India,
1501639330,1501639330,1,Organic Search,Safari,iOS,mobile,Americas,Northern America,United States,
1501650949,1501650949,1,Organic Search,Safari,iOS,mobile,Americas,Northern America,United States,
1501631629,1501631629,1,Organic Search,Chrome,Android,mobile,Asia,Southern Asia,India,
1501635821,1501635821,1,Organic Search,Chrome,Android,mobile,Americas,Northern America,United States,
1501653549,1501653549,1,Direct,Chrome,Android,tablet,Americas,Northern America,United States,
1501639908,1501639908,1,Organic Search,Safari,iOS,mobile,Americas,Northern America,United States,
1501612655,1501612655,1,Organic Search,Chrome,Android,mobile,Europe,Northern Europe,Denmark,
1501630120,1501630120,1,Organic Search,Safari,iOS,mobile,Americas,Northern America,United States,
1501579956,1501579956,1,Direct,Chrome,Android,mobile,Europe,Northern Europe,United Kingdom,
1501618765,1501618765,1,Direct,Chrome,Android,mobile,Americas,South America,Argentina,
1501648570,1501648570,1,Direct,Chrome,Android,tablet,Americas,Central America,Mexico,
1501625495,1501625495,1,Organic Search,Chrome,Android,mobile,Americas,Central America,Mexico,
1501601269,1501601269,1,Organic Search,Safari,iOS,mobile,Europe,Northern Europe,United Kingdom,
1501582133,1501582133,1,Direct,Opera Mini,(not set),mobile,Europe,Eastern Europe,Romania,
1501591556,1501591556,1,Organic Search,Safari,iOS,mobile,Europe,Northern Europe,United Kingdom,
1501596237,1501596237,1,Direct,Chrome,Android,mobile,Europe,Northern Europe,United Kingdom,
1501592641,1501592641,1,Organic Search,Safari,iOS,mobile,Americas,Northern America,United States,
1501646366,1501646366,1,Organic Search,Safari,iOS,mobile,Americas,Northern America,United States,
1501650803,1501650803,1,Direct,Chrome,Android,mobile,Americas,Northern America,United States,
1501630701,1501630701,1,Organic Search,Chrome,Android,tablet,Americas,Central America,Mexico,
1501629968,1501629968,1,Organic Search,Chrome,Android,mobile,Americas,Northern America,United States,
1501601654,1501601654,1,Direct,Safari,iOS,tablet,Americas,Northern America,United States,
1501619224,1501619224,1,Organic Search,Safari,iOS,tablet,Europe,Northern Europe,United Kingdom,
